ticker,fiscal_period,fiscal_date,report_date,revenue,eps,net_income,equity,total_debt,free_cash_flow,roe,roic,debt_to_equity,gross_margin,operating_margin
KO,Q3,2020-09-30,2020-11-14,37.8713,1.9427,2.8022,178.6004,201.9637,2.5573,0.0628,0.0533,1.1488,0.3277,0.1374
KO,Q4,2020-12-31,2021-03-31,36.217,1.9015,2.6798,181.2775,205.1798,2.4702,0.0591,0.0503,1.1488,0.3277,0.1374
KO,Q1,2021-03-31,2021-05-15,36.4789,1.9688,2.6992,183.9738,208.2553,2.4064,0.0587,0.0499,1.1488,0.3277,0.1374
KO,Q2,2021-06-30,2021-08-14,37.1733,2.0066,2.7506,186.7215,211.3529,2.555,0.0589,0.0501,1.1488,0.3277,0.1374
KO,Q3,2021-09-30,2021-11-14,36.2304,1.867,2.6808,189.3996,214.5095,2.2215,0.0566,0.0481,1.1488,0.3277,0.1374
KO,Q4,2021-12-31,2022-03-31,35.1667,1.9124,2.6021,191.999,217.5862,2.2648,0.0542,0.0461,1.1488,0.3277,0.1374
KO,Q1,2022-03-31,2022-05-15,36.3935,1.7762,2.6929,194.6893,220.5723,2.4472,0.0553,0.047,1.1488,0.3277,0.1374
KO,Q2,2022-06-30,2022-08-14,36.5956,1.8044,2.7078,197.3945,223.663,2.1963,0.0549,0.0466,1.1488,0.3277,0.1374
KO,Q3,2022-09-30,2022-11-14,34.9803,2.0589,2.5883,199.9799,226.7708,2.2749,0.0518,0.044,1.1488,0.3277,0.1374
KO,Q4,2022-12-31,2023-03-31,36.8631,2.1522,2.7276,202.7044,229.7409,2.1178,0.0538,0.0458,1.1488,0.3277,0.1374
KO,Q1,2023-03-31,2023-05-15,35.6364,2.4513,2.6368,205.3377,232.8709,2.3918,0.0514,0.0437,1.1488,0.3277,0.1374
KO,Q2,2023-06-30,2023-08-14,34.3465,2.0687,2.5414,207.8761,235.8962,2.1761,0.0489,0.0416,1.1488,0.3277,0.1374
KO,Q3,2023-09-30,2023-11-14,34.9119,2.052,2.5832,210.4564,238.8124,2.0781,0.0491,0.0417,1.1488,0.3277,0.1374
KO,Q4,2023-12-31,2024-03-30,36.1779,2.1504,2.6769,213.1303,241.7766,2.4308,0.0502,0.0427,1.1488,0.3277,0.1374
KO,Q1,2024-03-31,2024-05-15,35.2196,2.2758,2.606,215.733,244.8484,2.1391,0.0483,0.0411,1.1488,0.3277,0.1374
KO,Q2,2024-06-30,2024-08-14,35.9123,2.4264,2.6572,218.3868,247.8385,2.2821,0.0487,0.0414,1.1488,0.3277,0.1374
KO,Q3,2024-09-30,2024-11-14,36.1532,2.4906,2.6751,221.0583,250.8872,2.3271,0.0484,0.0411,1.1488,0.3277,0.1374
KO,Q4,2024-12-31,2025-03-31,36.8989,2.7971,2.7303,223.7845,253.9563,2.1274,0.0488,0.0415,1.1488,0.3277,0.1374
KO,Q1,2025-03-31,2025-05-15,36.3156,2.6695,2.6871,226.4678,257.0882,2.1735,0.0475,0.0403,1.1488,0.3277,0.1374
KO,Q2,2025-06-30,2025-08-14,38.2327,3.0064,2.8289,229.2924,260.1708,2.2861,0.0494,0.0419,1.1488,0.3277,0.1374
KO,Q3,2025-09-30,2025-11-14,36.7135,3.1488,2.7165,232.0045,263.4158,2.1363,0.0468,0.0398,1.1488,0.3277,0.1374
KO,Q4,2025-12-31,2026-03-31,39.7543,2.7391,2.9415,234.9421,266.5315,2.7549,0.0501,0.0426,1.1488,0.3277,0.1374
KO,Q1,2026-03-31,2026-05-15,39.6692,2.8332,2.9352,237.8733,269.9063,2.6164,0.0494,0.042,1.1488,0.3277,0.1374
PEP,Q3,2009-09-30,2009-11-14,15.3149,1.7334,1.4805,39.7091,67.0235,1.302,0.1491,0.1268,1.7532,0.3709,0.1086
PEP,Q4,2009-12-31,2010-03-31,15.8769,1.6791,1.5348,41.2436,69.6186,1.4709,0.1489,0.1265,1.7532,0.3709,0.1086
PEP,Q1,2010-03-31,2010-05-15,16.7325,1.788,1.6175,42.8608,72.309,1.3393,0.151,0.1283,1.7532,0.3709,0.1086
PEP,Q2,2010-06-30,2010-08-14,17.1358,1.7619,1.6565,44.517,75.1443,1.4311,0.1488,0.1265,1.7532,0.3709,0.1086
PEP,Q3,2010-09-30,2010-11-14,17.8827,2.031,1.7287,46.2454,78.048,1.5225,0.1495,0.1271,1.7532,0.3709,0.1086
PEP,Q4,2010-12-31,2011-03-31,18.0316,1.935,1.7431,47.9882,81.0782,1.7374,0.1453,0.1235,1.7532,0.3709,0.1086
PEP,Q1,2011-03-31,2011-05-15,17.9742,1.7219,1.7376,49.7254,84.1336,1.7399,0.1398,0.1188,1.7532,0.3709,0.1086
PEP,Q2,2011-06-30,2011-08-14,18.8949,1.3298,1.8266,51.5518,87.1794,1.7467,0.1417,0.1205,1.7532,0.3709,0.1086
PEP,Q3,2011-09-30,2011-11-14,19.8305,1.4657,1.917,53.4685,90.3814,1.8638,0.1434,0.1219,1.7532,0.3709,0.1086
PEP,Q4,2011-12-31,2012-03-30,19.699,1.5648,1.9043,55.3726,93.7419,1.7063,0.1376,0.1169,1.7532,0.3709,0.1086
PEP,Q1,2012-03-31,2012-05-15,20.0748,1.3053,1.9406,57.313,97.0801,1.8949,0.1354,0.1151,1.7532,0.3709,0.1086
PEP,Q2,2012-06-30,2012-08-14,20.4843,1.3142,1.9802,59.293,100.482,1.6307,0.1336,0.1136,1.7532,0.3709,0.1086
PEP,Q3,2012-09-30,2012-11-14,21.4258,1.3743,2.0712,61.364,103.9534,1.8014,0.135,0.1148,1.7532,0.3709,0.1086
PEP,Q4,2012-12-31,2013-03-31,21.1887,1.2062,2.0483,63.4121,107.5843,1.7484,0.1292,0.1098,1.7532,0.3709,0.1086
PEP,Q1,2013-03-31,2013-05-15,21.1125,1.1128,2.041,65.4528,111.175,1.7347,0.1247,0.106,1.7532,0.3709,0.1086
PEP,Q2,2013-06-30,2013-08-14,20.5325,1.2096,1.9849,67.4375,114.7529,1.7436,0.1177,0.1001,1.7532,0.3709,0.1086
PEP,Q3,2013-09-30,2013-11-14,21.2088,1.2388,2.0503,69.4875,118.2325,1.9412,0.118,0.1003,1.7532,0.3709,0.1086
PEP,Q4,2013-12-31,2014-03-31,20.2652,1.2173,1.9591,71.4464,121.8266,1.6556,0.1097,0.0932,1.7532,0.3709,0.1086
PEP,Q1,2014-03-31,2014-05-15,20.8029,1.3064,2.011,73.4571,125.2609,1.7698,0.1095,0.0931,1.7532,0.3709,0.1086
PEP,Q2,2014-06-30,2014-08-14,22.6191,1.4047,2.1866,75.6435,128.7862,2.0934,0.1156,0.0983,1.7532,0.3709,0.1086
PEP,Q3,2014-09-30,2014-11-14,21.8289,1.4271,2.1102,77.7534,132.6194,2.0945,0.1086,0.0923,1.7532,0.3709,0.1086
PEP,Q4,2014-12-31,2015-03-31,22.7755,1.4484,2.2017,79.9549,136.3186,2.0382,0.1101,0.0936,1.7532,0.3709,0.1086
PEP,Q1,2015-03-31,2015-05-15,24.009,1.5406,2.321,82.2756,140.1782,2.0498,0.1128,0.0959,1.7532,0.3709,0.1086
PEP,Q2,2015-06-30,2015-08-14,23.4449,1.4842,2.2664,84.5417,144.2468,2.0978,0.1072,0.0911,1.7532,0.3709,0.1086
PEP,Q3,2015-09-30,2015-11-14,24.1132,1.5334,2.331,86.8725,148.2199,2.0169,0.1073,0.0912,1.7532,0.3709,0.1086
PEP,Q4,2015-12-31,2016-03-30,24.4035,1.5512,2.3591,89.2313,152.3062,2.2667,0.1058,0.0899,1.7532,0.3709,0.1086
PEP,Q1,2016-03-31,2016-05-15,25.9789,1.6211,2.5114,91.7424,156.4418,2.133,0.1095,0.0931,1.7532,0.3709,0.1086
PEP,Q2,2016-06-30,2016-08-14,27.5003,1.6748,2.6585,94.4006,160.8443,2.2544,0.1126,0.0957,1.7532,0.3709,0.1086
PEP,Q3,2016-09-30,2016-11-14,26.9199,1.758,2.6024,97.0026,165.5046,2.1674,0.1073,0.0912,1.7532,0.3709,0.1086
PEP,Q4,2016-12-31,2017-03-31,26.3241,1.796,2.5448,99.5471,170.0665,2.2878,0.1023,0.0869,1.7532,0.3709,0.1086
PEP,Q1,2017-03-31,2017-05-15,25.604,1.8531,2.4752,102.0219,174.5275,2.1069,0.097,0.0825,1.7532,0.3709,0.1086
PEP,Q2,2017-06-30,2017-08-14,27.2266,2.0501,2.632,104.6535,178.8664,2.5586,0.1006,0.0855,1.7532,0.3709,0.1086
PEP,Q3,2017-09-30,2017-11-14,27.8024,2.1492,2.6877,107.3408,183.4802,2.4488,0.1002,0.0851,1.7532,0.3709,0.1086
PEP,Q4,2017-12-31,2018-03-31,26.5072,2.3708,2.5625,109.9028,188.1916,2.5341,0.0933,0.0793,1.7532,0.3709,0.1086
PEP,Q1,2018-03-31,2018-05-15,27.3298,2.3692,2.642,112.5444,192.6834,2.2098,0.0939,0.0798,1.7532,0.3709,0.1086
PEP,Q2,2018-06-30,2018-08-14,27.8585,2.3873,2.6931,115.237,197.3146,2.4821,0.0935,0.0795,1.7532,0.3709,0.1086
PEP,Q3,2018-09-30,2018-11-14,26.5702,2.3656,2.5686,117.8052,202.0354,2.3509,0.0872,0.0741,1.7532,0.3709,0.1086
PEP,Q4,2018-12-31,2019-03-31,27.2771,2.5913,2.6369,120.4416,206.5379,2.5814,0.0876,0.0744,1.7532,0.3709,0.1086
PEP,Q1,2019-03-31,2019-05-15,27.2128,2.5458,2.6307,123.0718,211.1601,2.2925,0.0855,0.0727,1.7532,0.3709,0.1086
PEP,Q2,2019-06-30,2019-08-14,27.8503,2.4146,2.6923,125.7637,215.7715,2.3625,0.0856,0.0728,1.7532,0.3709,0.1086
PEP,Q3,2019-09-30,2019-11-14,30.4386,2.583,2.9425,128.7057,220.4909,2.6713,0.0914,0.0777,1.7532,0.3709,0.1086
PEP,Q4,2019-12-31,2020-03-30,30.609,2.6454,2.959,131.6642,225.6489,2.5372,0.0899,0.0764,1.7532,0.3709,0.1086
PEP,Q1,2020-03-31,2020-05-15,30.543,2.5982,2.9526,134.6164,230.8358,2.4372,0.0877,0.0746,1.7532,0.3709,0.1086
PEP,Q2,2020-06-30,2020-08-14,30.9875,2.6961,2.9956,137.6114,236.0116,2.4869,0.0871,0.074,1.7532,0.3709,0.1086
PEP,Q3,2020-09-30,2020-11-14,29.3517,2.8043,2.8374,140.4484,241.2626,2.3812,0.0808,0.0687,1.7532,0.3709,0.1086
PEP,Q4,2020-12-31,2021-03-31,28.4181,2.6812,2.7472,143.1951,246.2363,2.7532,0.0767,0.0652,1.7532,0.3709,0.1086
PEP,Q1,2021-03-31,2021-05-15,29.0248,2.7302,2.8058,146.0004,251.0519,2.3829,0.0769,0.0653,1.7532,0.3709,0.1086
PEP,Q2,2021-06-30,2021-08-14,29.792,2.7214,2.88,148.8799,255.9703,2.7267,0.0774,0.0658,1.7532,0.3709,0.1086
PEP,Q3,2021-09-30,2021-11-14,29.5659,2.7301,2.8582,151.7376,261.0187,2.7659,0.0753,0.064,1.7532,0.3709,0.1086
PEP,Q4,2021-12-31,2022-03-31,32.1942,2.6673,3.1122,154.8493,266.0288,2.6016,0.0804,0.0683,1.7532,0.3709,0.1086
PEP,Q1,2022-03-31,2022-05-15,32.1262,2.812,3.1057,157.9545,271.4843,3.0117,0.0786,0.0668,1.7532,0.3709,0.1086
PEP,Q2,2022-06-30,2022-08-14,32.4978,3.0399,3.1416,161.0955,276.9283,2.7056,0.078,0.0663,1.7532,0.3709,0.1086
PEP,Q3,2022-09-30,2022-11-14,31.0588,3.0781,3.0025,164.0974,282.4352,2.7902,0.0732,0.0622,1.7532,0.3709,0.1086
PEP,Q4,2022-12-31,2023-03-31,29.5961,3.2,2.8611,166.9579,287.6982,2.5306,0.0685,0.0583,1.7532,0.3709,0.1086
PEP,Q1,2023-03-31,2023-05-15,30.2236,3.1328,2.9217,169.8791,292.7133,2.6467,0.0688,0.0585,1.7532,0.3709,0.1086
PEP,Q2,2023-06-30,2023-08-14,30.359,3.1661,2.9348,172.8133,297.8347,2.7843,0.0679,0.0577,1.7532,0.3709,0.1086
PEP,Q3,2023-09-30,2023-11-14,30.2853,2.77,2.9277,175.7405,302.9791,2.6987,0.0666,0.0566,1.7532,0.3709,0.1086
PEP,Q4,2023-12-31,2024-03-30,31.5709,2.7514,3.052,178.792,308.111,2.6344,0.0683,0.058,1.7532,0.3709,0.1086
PEP,Q1,2024-03-31,2024-05-15,34.8458,2.6433,3.3686,182.16,313.4609,2.9292,0.074,0.0629,1.7532,0.3709,0.1086
PEP,Q2,2024-06-30,2024-08-14,32.2423,2.5733,3.1169,185.2765,319.3659,2.8424,0.0673,0.0572,1.7532,0.3709,0.1086
PEP,Q3,2024-09-30,2024-11-14,34.5674,2.5337,3.3417,188.6176,324.8296,2.9982,0.0709,0.0602,1.7532,0.3709,0.1086
PEP,Q4,2024-12-31,2025-03-31,33.5348,2.7184,3.2418,191.859,330.6875,3.0064,0.0676,0.0574,1.7532,0.3709,0.1086
PEP,Q1,2025-03-31,2025-05-15,33.8368,2.5541,3.271,195.1295,336.3702,3.0382,0.0671,0.057,1.7532,0.3709,0.1086
PEP,Q2,2025-06-30,2025-08-14,37.3863,2.4335,3.6142,198.7432,342.1042,3.1056,0.0727,0.0618,1.7532,0.3709,0.1086
PEP,Q3,2025-09-30,2025-11-14,35.9446,2.5273,3.4748,202.2176,348.4398,3.0424,0.0687,0.0584,1.7532,0.3709,0.1086
PEP,Q4,2025-12-31,2026-03-31,36.3093,2.3812,3.51,205.7272,354.5311,2.9054,0.0682,0.058,1.7532,0.3709,0.1086
PEP,Q1,2026-03-31,2026-05-15,36.1989,2.6522,3.4994,209.2261,360.6842,2.9856,0.0669,0.0569,1.7532,0.3709,0.1086
UNH,Q3,2009-09-30,2009-11-14,17.2536,3.5821,3.5627,80.2377,40.7418,3.2604,0.1776,0.151,0.5314,0.7476,0.2683
UNH,Q4,2009-12-31,2010-03-31,17.8228,4.1476,3.6802,83.9176,42.6346,3.1654,0.1754,0.1491,0.5314,0.7476,0.2683
UNH,Q1,2010-03-31,2010-05-15,18.9555,4.3082,3.9141,87.8313,44.5899,3.9262,0.1783,0.1515,0.5314,0.7476,0.2683
UNH,Q2,2010-06-30,2010-08-14,19.7036,4.5675,4.0686,91.8994,46.6695,3.9837,0.1771,0.1505,0.5314,0.7476,0.2683
UNH,Q3,2010-09-30,2010-11-14,19.3384,4.4682,3.9932,95.8922,48.8311,3.9376,0.1666,0.1416,0.5314,0.7476,0.2683
UNH,Q4,2010-12-31,2011-03-31,19.9738,4.2702,4.1244,100.0162,50.9527,3.6358,0.1649,0.1402,0.5314,0.7476,0.2683
UNH,Q1,2011-03-31,2011-05-15,20.0001,4.5518,4.1298,104.1456,53.144,3.7594,0.1586,0.1348,0.5314,0.7476,0.2683
UNH,Q2,2011-06-30,2011-08-14,20.4106,4.4625,4.2146,108.3597,55.3381,3.9175,0.1556,0.1322,0.5314,0.7476,0.2683
UNH,Q3,2011-09-30,2011-11-14,20.0125,3.8748,4.1324,112.4917,57.5773,3.6965,0.1469,0.1249,0.5314,0.7476,0.2683
UNH,Q4,2011-12-31,2012-03-30,20.8786,3.7578,4.3112,116.8026,59.7729,3.7338,0.1476,0.1255,0.5314,0.7476,0.2683
UNH,Q1,2012-03-31,2012-05-15,22.5064,3.794,4.6474,121.4496,62.0635,4.6103,0.1531,0.1301,0.5314,0.7476,0.2683
UNH,Q2,2012-06-30,2012-08-14,24.3825,4.8151,5.0347,126.4838,64.5327,4.9721,0.1592,0.1353,0.5314,0.7476,0.2683
UNH,Q3,2012-09-30,2012-11-14,24.8911,4.5809,5.1398,131.6232,67.2077,4.6668,0.1562,0.1328,0.5314,0.7476,0.2683
UNH,Q4,2012-12-31,2013-03-31,25.9063,4.5696,5.3494,136.9721,69.9385,4.8468,0.1562,0.1328,0.5314,0.7476,0.2683
UNH,Q1,2013-03-31,2013-05-15,26.9115,4.5754,5.557,142.5286,72.7807,5.0359,0.156,0.1326,0.5314,0.7476,0.2683
UNH,Q2,2013-06-30,2013-08-14,28.9062,4.6397,5.9689,148.497,75.7331,5.8213,0.1608,0.1367,0.5314,0.7476,0.2683
UNH,Q3,2013-09-30,2013-11-14,30.3648,4.5631,6.27,154.7666,78.9045,6.0601,0.1621,0.1377,0.5314,0.7476,0.2683
UNH,Q4,2013-12-31,2014-03-31,29.7153,4.2671,6.1359,160.9021,82.2359,5.7258,0.1525,0.1297,0.5314,0.7476,0.2683
UNH,Q1,2014-03-31,2014-05-15,30.0138,3.7459,6.1976,167.0993,85.496,5.5896,0.1484,0.1261,0.5314,0.7476,0.2683
UNH,Q2,2014-06-30,2014-08-14,30.7265,3.7683,6.3447,173.4437,88.7889,5.7932,0.1463,0.1244,0.5314,0.7476,0.2683
UNH,Q3,2014-09-30,2014-11-14,31.3961,4.2067,6.483,179.9262,92.16,6.2012,0.1441,0.1225,0.5314,0.7476,0.2683
UNH,Q4,2014-12-31,2015-03-31,32.5342,3.943,6.718,186.6439,95.6045,6.0448,0.144,0.1224,0.5314,0.7476,0.2683
UNH,Q1,2015-03-31,2015-05-15,33.9983,4.0972,7.0203,193.6638,99.1739,6.8857,0.145,0.1233,0.5314,0.7476,0.2683
UNH,Q2,2015-06-30,2015-08-14,34.7773,4.7426,7.1812,200.8445,102.904,6.3263,0.143,0.1216,0.5314,0.7476,0.2683
UNH,Q3,2015-09-30,2015-11-14,36.8675,4.4984,7.6128,208.4568,106.7195,7.5502,0.1461,0.1242,0.5314,0.7476,0.2683
UNH,Q4,2015-12-31,2016-03-30,39.2136,4.5424,8.0972,216.5536,110.7643,8.0618,0.1496,0.1271,0.5314,0.7476,0.2683
UNH,Q1,2016-03-31,2016-05-15,38.6807,4.2633,7.9872,224.5404,115.0666,7.8013,0.1423,0.1209,0.5314,0.7476,0.2683
UNH,Q2,2016-06-30,2016-08-14,38.9656,4.2801,8.046,232.586,119.3104,7.4334,0.1384,0.1176,0.5314,0.7476,0.2683
UNH,Q3,2016-09-30,2016-11-14,40.8079,4.6604,8.4264,241.0119,123.5855,8.0895,0.1399,0.1189,0.5314,0.7476,0.2683
UNH,Q4,2016-12-31,2017-03-31,42.1293,5.0829,8.6993,249.7108,128.0626,7.3825,0.1394,0.1184,0.5314,0.7476,0.2683
UNH,Q1,2017-03-31,2017-05-15,43.013,5.4063,8.8818,258.592,132.6848,8.5177,0.1374,0.1168,0.5314,0.7476,0.2683
UNH,Q2,2017-06-30,2017-08-14,43.9983,5.0989,9.0852,267.6767,137.4039,7.7528,0.1358,0.1154,0.5314,0.7476,0.2683
UNH,Q3,2017-09-30,2017-11-14,43.9892,5.6835,9.0834,276.7595,142.2311,7.9005,0.1313,0.1116,0.5314,0.7476,0.2683
UNH,Q4,2017-12-31,2018-03-31,46.4435,6.2621,9.5901,286.349,147.0572,8.3319,0.134,0.1139,0.5314,0.7476,0.2683
UNH,Q1,2018-03-31,2018-05-15,46.5821,6.836,9.6188,295.9671,152.1527,8.704,0.13,0.1105,0.5314,0.7476,0.2683
UNH,Q2,2018-06-30,2018-08-14,46.3394,6.8129,9.5686,305.5351,157.2633,8.5645,0.1253,0.1065,0.5314,0.7476,0.2683
UNH,Q3,2018-09-30,2018-11-14,49.1677,6.731,10.1527,315.6871,162.3473,9.5891,0.1286,0.1093,0.5314,0.7476,0.2683
UNH,Q4,2018-12-31,2019-03-31,51.9767,7.4899,10.7327,326.419,167.7416,10.7401,0.1315,0.1118,0.5314,0.7476,0.2683
UNH,Q1,2019-03-31,2019-05-15,56.8678,7.122,11.7426,338.161,173.444,11.1858,0.1389,0.1181,0.5314,0.7476,0.2683
UNH,Q2,2019-06-30,2019-08-14,58.99,7.518,12.1809,350.3411,179.6832,11.8508,0.1391,0.1182,0.5314,0.7476,0.2683
UNH,Q3,2019-09-30,2019-11-14,60.6913,7.4764,12.5322,362.8726,186.1551,11.8243,0.1381,0.1174,0.5314,0.7476,0.2683
UNH,Q4,2019-12-31,2020-03-30,59.9186,7.3499,12.3726,375.2445,192.8137,10.4914,0.1319,0.1121,0.5314,0.7476,0.2683
UNH,Q1,2020-03-31,2020-05-15,60.9327,8.369,12.582,387.8256,199.3876,11.4019,0.1298,0.1103,0.5314,0.7476,0.2683
UNH,Q2,2020-06-30,2020-08-14,65.8091,8.3898,13.5889,401.4138,206.0727,13.5197,0.1354,0.1151,0.5314,0.7476,0.2683
UNH,Q3,2020-09-30,2020-11-14,64.3564,8.8313,13.289,414.7019,213.2928,12.2801,0.1282,0.109,0.5314,0.7476,0.2683
UNH,Q4,2020-12-31,2021-03-31,66.876,10.3158,13.8092,428.5101,220.3534,11.7515,0.1289,0.1096,0.5314,0.7476,0.2683
UNH,Q1,2021-03-31,2021-05-15,66.1414,10.4831,13.6576,442.1666,227.6905,13.3877,0.1236,0.105,0.5314,0.7476,0.2683
UNH,Q2,2021-06-30,2021-08-14,66.3739,11.1266,13.7056,455.8711,234.947,13.8703,0.1203,0.1022,0.5314,0.7476,0.2683
UNH,Q3,2021-09-30,2021-11-14,67.1436,10.4571,13.8645,469.7346,242.2289,14.0832,0.1181,0.1004,0.5314,0.7476,0.2683
UNH,Q4,2021-12-31,2022-03-31,66.749,10.6411,13.783,483.5166,249.5953,11.6462,0.114,0.0969,0.5314,0.7476,0.2683
UNH,Q1,2022-03-31,2022-05-15,69.0229,10.3857,14.2526,497.7681,256.9184,13.5354,0.1145,0.0974,0.5314,0.7476,0.2683
UNH,Q2,2022-06-30,2022-08-14,73.5072,10.6105,15.1785,512.9456,264.491,13.983,0.1184,0.1006,0.5314,0.7476,0.2683
UNH,Q3,2022-09-30,2022-11-14,70.5416,11.1472,14.5661,527.5107,272.5557,14.534,0.1105,0.0939,0.5314,0.7476,0.2683
UNH,Q4,2022-12-31,2023-03-31,76.7263,11.3495,15.8432,543.3528,280.2949,14.4802,0.1166,0.0991,0.5314,0.7476,0.2683
UNH,Q1,2023-03-31,2023-05-15,78.3464,12.3255,16.1778,559.5294,288.7126,13.5935,0.1157,0.0983,0.5314,0.7476,0.2683
UNH,Q2,2023-06-30,2023-08-14,79.8883,13.6337,16.4962,576.0242,297.3081,15.3583,0.1146,0.0974,0.5314,0.7476,0.2683
UNH,Q3,2023-09-30,2023-11-14,83.1831,13.4287,17.1765,593.1994,306.0727,16.9766,0.1158,0.0984,0.5314,0.7476,0.2683
UNH,Q4,2023-12-31,2024-03-30,85.413,13.9144,17.637,610.835,315.1988,16.9571,0.1155,0.0982,0.5314,0.7476,0.2683
UNH,Q1,2024-03-31,2024-05-15,86.9119,15.9384,17.9465,628.7799,324.5696,15.9046,0.1142,0.097,0.5314,0.7476,0.2683
UNH,Q2,2024-06-30,2024-08-14,83.3936,16.0487,17.22,645.9983,334.1047,16.9478,0.1066,0.0906,0.5314,0.7476,0.2683
UNH,Q3,2024-09-30,2024-11-14,91.8724,17.3023,18.9708,664.9674,343.2537,17.1732,0.1141,0.097,0.5314,0.7476,0.2683
UNH,Q4,2024-12-31,2025-03-31,88.9912,16.3668,18.3758,683.3416,353.333,18.2548,0.1076,0.0914,0.5314,0.7476,0.2683
UNH,Q1,2025-03-31,2025-05-15,88.6219,16.2438,18.2996,701.6396,363.0962,17.9526,0.1043,0.0887,0.5314,0.7476,0.2683
UNH,Q2,2025-06-30,2025-08-14,89.4989,17.3462,18.4807,720.1186,372.8189,17.3972,0.1027,0.0873,0.5314,0.7476,0.2683
UNH,Q3,2025-09-30,2025-11-14,92.3807,18.5446,19.0757,739.1925,382.6378,17.1721,0.1032,0.0877,0.5314,0.7476,0.2683
UNH,Q4,2025-12-31,2026-03-31,94.7339,18.8317,19.5616,758.7523,392.7728,19.6406,0.1031,0.0877,0.5314,0.7476,0.2683
UNH,Q1,2026-03-31,2026-05-15,92.7892,19.2971,19.1601,777.9105,403.166,18.911,0.0985,0.0837,0.5314,0.7476,0.2683
JNJ,Q3,2009-09-30,2009-11-14,27.2713,2.3578,4.6915,66.1273,23.7245,4.8824,0.2838,0.2412,0.3862,0.6939,0.1972
JNJ,Q4,2009-12-31,2010-03-31,26.3616,2.0076,4.535,70.6618,25.536,4.7285,0.2567,0.2182,0.3862,0.6939,0.1972
JNJ,Q1,2010-03-31,2010-05-15,25.8695,1.6983,4.4503,75.1117,27.287,4.4845,0.237,0.2014,0.3862,0.6939,0.1972
JNJ,Q2,2010-06-30,2010-08-14,27.6368,1.6247,4.7544,79.8656,29.0054,4.434,0.2381,0.2024,0.3862,0.6939,0.1972
JNJ,Q3,2010-09-30,2010-11-14,28.3374,1.4528,4.8749,84.7401,30.8412,5.1426,0.2301,0.1956,0.3862,0.6939,0.1972
JNJ,Q4,2010-12-31,2011-03-31,29.7316,1.4607,5.1147,89.8545,32.7236,5.1429,0.2277,0.1935,0.3862,0.6939,0.1972
JNJ,Q1,2011-03-31,2011-05-15,31.9424,1.7419,5.4951,95.3491,34.6985,5.9464,0.2305,0.1959,0.3862,0.6939,0.1972
JNJ,Q2,2011-06-30,2011-08-14,31.7025,1.7883,5.4538,100.8024,36.8204,5.1481,0.2164,0.184,0.3862,0.6939,0.1972
JNJ,Q3,2011-09-30,2011-11-14,33.158,1.8629,5.7042,106.5061,38.9262,6.0142,0.2142,0.1821,0.3862,0.6939,0.1972
JNJ,Q4,2011-12-31,2012-03-30,36.3337,2.2481,6.2505,112.756,41.1288,5.8171,0.2217,0.1885,0.3862,0.6939,0.1972
JNJ,Q1,2012-03-31,2012-05-15,38.4021,2.2152,6.6063,119.3617,43.5423,6.116,0.2214,0.1882,0.3862,0.6939,0.1972
JNJ,Q2,2012-06-30,2012-08-14,38.4451,2.181,6.6137,125.9749,46.0932,6.8661,0.21,0.1785,0.3862,0.6939,0.1972
JNJ,Q3,2012-09-30,2012-11-14,38.4583,2.6258,6.616,132.5902,48.6469,7.2155,0.1996,0.1697,0.3862,0.6939,0.1972
JNJ,Q4,2012-12-31,2013-03-31,41.2397,3.0586,7.0945,139.6839,51.2015,6.8765,0.2032,0.1727,0.3862,0.6939,0.1972
JNJ,Q1,2013-03-31,2013-05-15,43.8522,3.2344,7.5439,147.2269,53.9409,7.5654,0.205,0.1742,0.3862,0.6939,0.1972
JNJ,Q2,2013-06-30,2013-08-14,44.9848,3.3074,7.7388,154.9648,56.8537,7.1275,0.1998,0.1698,0.3862,0.6939,0.1972
JNJ,Q3,2013-09-30,2013-11-14,45.475,3.1195,7.8231,162.7871,59.8418,7.7734,0.1922,0.1634,0.3862,0.6939,0.1972
JNJ,Q4,2013-12-31,2014-03-31,46.6044,2.9453,8.0174,170.8037,62.8625,7.4544,0.1878,0.1596,0.3862,0.6939,0.1972
JNJ,Q1,2014-03-31,2014-05-15,48.3772,2.6844,8.3224,179.1253,65.9582,7.5198,0.1858,0.158,0.3862,0.6939,0.1972
JNJ,Q2,2014-06-30,2014-08-14,47.2184,2.5211,8.123,187.2477,69.1717,8.0685,0.1735,0.1475,0.3862,0.6939,0.1972
JNJ,Q3,2014-09-30,2014-11-14,49.4302,2.3461,8.5035,195.7506,72.3083,9.1499,0.1738,0.1477,0.3862,0.6939,0.1972
JNJ,Q4,2014-12-31,2015-03-31,48.9462,2.8497,8.4202,204.17,75.5918,8.2586,0.165,0.1402,0.3862,0.6939,0.1972
JNJ,Q1,2015-03-31,2015-05-15,50.9303,2.751,8.7616,212.9309,78.8431,7.9363,0.1646,0.1399,0.3862,0.6939,0.1972
JNJ,Q2,2015-06-30,2015-08-14,54.4924,2.3894,9.3744,222.3046,82.2262,9.2713,0.1687,0.1434,0.3862,0.6939,0.1972
JNJ,Q3,2015-09-30,2015-11-14,53.7438,2.5656,9.2456,231.5495,85.846,9.9669,0.1597,0.1358,0.3862,0.6939,0.1972
